Slide_No,State,District,Latitude,Longitude,MaterialInvolved,Movement Type,History,Year,occurrence
UK/PAU/53O01/2017/90,Uttarakhand,Pauri Garhwal,29.893183,79.060203,Rock,Slide,2012,2012.0,1
UK/PAU/53O01/2017/89,Uttarakhand,Pauri Garhwal,29.893286,79.06062,Rock,Slide,2012,2012.0,1
UK/PAU/53O01/2017/86,Uttarakhand,Pauri Garhwal,29.895239,79.064361,Rock,Slide,2016,2016.0,1
UK/PAU/53O01/2017/80,Uttarakhand,Pauri Garhwal,29.895765,79.124397,Rock,Slide,2016,2016.0,1
UK/BAG/53O09/2018/25,Uttarakhand,Bageshwar,29.896338,79.748373,Rock,Slide,2018,2018.0,1
UK/PAU/53O01/2017/84,Uttarakhand,Pauri Garhwal,29.896417,79.061722,Debris,Slide,2015,2015.0,1
UK/PAU/53O01/2017/83,Uttarakhand,Pauri Garhwal,29.896528,79.06038,Debris,Slide,2015,2015.0,1
UK/PAU/53O01/2017/85,Uttarakhand,Pauri Garhwal,29.896819,79.06294,Rock,Slide,2015,2015.0,1
UK/BAG/62C01/2013/0095,Uttarakhand,Bageshwar,29.897306,80.032667,Rock cum Debris,Fall,16th-17th June 2013,2013.0,1
UK/BAG/62C01/2013/0096,Uttarakhand,Bageshwar,29.89925,80.028028,Rock,Slide,16th-17th June 2013,2013.0,1
UK/PAU/53O01/2017/82,Uttarakhand,Pauri Garhwal,29.900482,79.059231,Rock,Slide,2016,2016.0,1
UK/BAG/62C01/2013/0097,Uttarakhand,Bageshwar,29.900861,80.02775,Rock,Slide,16th-17th June 2013,2013.0,1
UK/PAU/53O01/2017/81,Uttarakhand,Pauri Garhwal,29.90088,79.056878,Rock,Slide,2016,2016.0,1
UK/PITH/62C09/2013/0046,Uttarakhand,Pithoragarh,29.90167,80.57,Rock cum Debris,Fall and Flow,16th-17th June 2013,2013.0,1
UK/BAG/53O09/2018/26,Uttarakhand,Bageshwar,29.901688,79.741146,Debris,Slide,2017,2017.0,1
UK/BAG/62C01/2013/0099,Uttarakhand,Bageshwar,29.903222,80.025694,Rock,Slide,16th-17th June 2013,2013.0,1
UK/PITH/62C05/2013/0037,Uttarakhand,Pithoragarh,29.90333,80.31528,Rock cum Debris,Fall and Flow,16th-17th June 2013,2013.0,1
UK/PAU/53O01/2017/91,Uttarakhand,Pauri Garhwal,29.906565,79.034338,Rock,Slide,2012,2012.0,1
UK/PAU/53O01/2017/92,Uttarakhand,Pauri Garhwal,29.906639,79.032722,Rock,Slide,2012,2012.0,1
UK/BAG/62C01/2013/0094,Uttarakhand,Bageshwar,29.907019,80.142056,Debris,Slide,16th-17th June 2013,2013.0,1
UK/BAG/62C01/2013/0093,Uttarakhand,Bageshwar,29.907472,80.138639,Debris,Slide,16th-17th June 2013,2013.0,1
UK/BAG/62C01/2013/0098,Uttarakhand,Bageshwar,29.907611,80.031778,Rock,Slide,16th-17th June 2013,2013.0,1
UK/PAU/53O01/2017/71,Uttarakhand,Pauri Garhwal,29.908345,79.016021,Rock,Slide,2012,2012.0,1
UK/BAG/62C01/2013/0091,Uttarakhand,Bageshwar,29.908611,80.130389,Rock cum Debris,Flow,16th-17th June 2013,2013.0,1
UK/BAG/53O09/2018/4,Uttarakhand,Bageshwar,29.909042,79.59222,Debris,Slide,2017,2017.0,1
UK/ALM/53O05/2017/52,Uttarakhand,Almora,29.911727,79.28194,Debris,Slide,2016,2016.0,1
UK/ALM/53O05/2017/1,Uttarakhand,Almora,29.911727,79.417462,Debris,Slide,2006,2006.0,1
UK/BAG/53O13/2013/0064,Uttarakhand,Bageshwar,29.911889,79.809278,Rock,Fall,16th-17th June 2013,2013.0,1
UK/ALM/53O05/2017/2,Uttarakhand,Almora,29.911984,79.417765,Debris,Slide,2006,2006.0,1
UK/PAU/53O01/2017/70,Uttarakhand,Pauri Garhwal,29.912203,79.034292,Rock,Slide,2011,2011.0,1
UK/ALM/53O05/2017/50,Uttarakhand,Almora,29.912832,79.326544,Debris,Flow,2014,2014.0,1
UK/BAG/62C01/2013/0088,Uttarakhand,Bageshwar,29.913639,80.119111,Debris,Slide,16th-17th June 2013,2013.0,1
UK/PAU/53O01/2017/72,Uttarakhand,Pauri Garhwal,29.913905,79.033629,Rock,Slide,2012,2012.0,1
UK/ALM/53O05/2017/51,Uttarakhand,Almora,29.914023,79.288127,Rock,Slide,2016,2016.0,1
UK/ALM/53O05/2017/4,Uttarakhand,Almora,29.914575,79.418203,Debris,Slide,2012,2012.0,1
UK/PAU/53O01/2017/73,Uttarakhand,Pauri Garhwal,29.914817,79.037974,Debris,Slide,2017,2017.0,1
UK/PAU/53O01/2017/74,Uttarakhand,Pauri Garhwal,29.914931,79.039605,Rock,Slide,2012,2012.0,1
UK/ALM/53O05/2017/49,Uttarakhand,Almora,29.916289,79.326608,Rock,Slide,2014,2014.0,1
UK/BAG/53O09/2018/3,Uttarakhand,Bageshwar,29.916483,79.599998,Soil,Slide,2018,2018.0,1
UK/ALM/53O05/2017/48,Uttarakhand,Almora,29.916883,79.326221,Debris,Flow,2014,2014.0,1
UK/BAG/53O13/2013/0063,Uttarakhand,Bageshwar,29.917028,79.800139,Rock cum Debris,Slide,16th-17th June 2013,2013.0,1
UK/BAG/53O13/2013/0060,Uttarakhand,Bageshwar,29.918417,79.7895,Rock,Slide,16th-17th June 2013,2013.0,1
UK/ALM/53O05/2017/36,Uttarakhand,Almora,29.918425,79.192952,Rock,Fall,2012,2012.0,1
UK/BAG/53O13/2013/0061,Uttarakhand,Bageshwar,29.918444,79.794833,Debris,Slide,16th-17th June 2013,2013.0,1
UK/ALM/53O05/2017/6,Uttarakhand,Almora,29.918456,79.418316,Debris,Slide,2012,2012.0,1
UK/ALM/53O05/2017/5,Uttarakhand,Almora,29.91909,79.417782,Debris,Flow,2012,2012.0,1
UK/ALM/53O05/2017/35,Uttarakhand,Almora,29.919407,79.192601,Rock,Slide,2012,2012.0,1
UK/PAU/53O01/2017/76,Uttarakhand,Pauri Garhwal,29.91989,79.062969,Rock,Slide,2013,2013.0,1
UK/BAG/62C01/2013/0086,Uttarakhand,Bageshwar,29.920056,80.108361,Rock,Flow,16th-17th June 2013,2013.0,1
UK/BAG/62C01/2013/0085,Uttarakhand,Bageshwar,29.920167,80.101056,Debris,Flow,16th-17th June 2013,2013.0,1
UK/BAG/62C01/2013/0084,Uttarakhand,Bageshwar,29.920583,80.099194,Debris,Flow,16th-17th June 2013,2013.0,1
UK/PAU/53O01/2017/77,Uttarakhand,Pauri Garhwal,29.921241,79.06579,Rock,Slide,2012,2012.0,1
UK/ALM/53O05/2017/46,Uttarakhand,Almora,29.922513,79.317131,Debris,Slide,2014,2014.0,1
UK/ALM/53O05/2017/45,Uttarakhand,Almora,29.922569,79.315115,Debris,Slide,2014,2014.0,1
UK/ALM/53O05/2017/47,Uttarakhand,Almora,29.923497,79.318706,Debris,Slide,2014,2014.0,1
UK/PAU/53O01/2017/75,Uttarakhand,Pauri Garhwal,29.924206,79.043311,Rock,Slide,2012,2012.0,1
UK/PITH/62C05/2013/0035,Uttarakhand,Pithoragarh,29.92556,80.30444,Rock cum Debris,Fall,16th-17th June 2013,2013.0,1
UK/ALM/53O05/2017/34,Uttarakhand,Almora,29.927586,79.18071,Rock,Slide,2012,2012.0,1
UK/ALM/53O05/2017/28,Uttarakhand,Almora,29.932496,79.126407,Rock,Slide,2014,2014.0,1
UK/ALM/53O05/2017/29,Uttarakhand,Almora,29.932907,79.126607,Rock,Slide,2014,2014.0,1
UK/ALM/53O05/2017/69,Uttarakhand,Almora,29.933922,79.356805,Debris,Slide,2012,2012.0,1
UK/ALM/53O05/2017/54,Uttarakhand,Almora,29.934638,79.403016,Rock,Slide,2014,2014.0,1
UK/PAU/53O01/2017/50,Uttarakhand,Pauri Garhwal,29.935274,79.070718,Rock,Slide,2013,2013.0,1
UK/ALM/53O05/2017/43,Uttarakhand,Almora,29.937738,79.346233,Debris,Flow,2014,2014.0,1
UK/BAG/53O09/2018/41,Uttarakhand,Bageshwar,29.938074,79.561722,Rock,Topple,2015,2015.0,1
UK/ALM/53O05/2017/30,Uttarakhand,Almora,29.938494,79.131991,Rock,Fall,2015,2015.0,1
UK/ALM/53O05/2017/31,Uttarakhand,Almora,29.939061,79.131868,Rock,Fall,2015,2015.0,1
UK/PIT/62C09/2020/10,Uttarakhand,Pithoragarh,29.94,80.58,Rock,Slide,2014,2014.0,1
UK/PAU/53O01/2017/78,Uttarakhand,Pauri Garhwal,29.941097,79.097696,Rock,Slide,2012,2012.0,1
UK/PAU/53O01/2017/48,Uttarakhand,Pauri Garhwal,29.941285,79.076401,Rock,Slide,2014,2014.0,1
UK/PAU/53O01/2017/49,Uttarakhand,Pauri Garhwal,29.941733,79.07616,Debris,Flow,2014,2014.0,1
UK/CHA/53O05/2017/61,Uttarakhand,Chamoli,29.941886,79.332523,Rock cum debris,Slide,2012,2012.0,1
UK/ALM/53O05/2017/33,Uttarakhand,Almora,29.942124,79.173022,Debris,Flow,2012,2012.0,1
UK/PAU/53O01/2017/47,Uttarakhand,Pauri Garhwal,29.942611,79.077556,Rock,Slide,2012,2012.0,1
UK/PAU/53O01/2017/51,Uttarakhand,Pauri Garhwal,29.943316,79.054447,Rock,Slide,2011,2011.0,1
UK/CHA/53O05/2017/62,Uttarakhand,Chamoli,29.943367,79.329094,Rock cum debris,Slide,2012,2012.0,1
UK/CHA/53O05/2017/63,Uttarakhand,Chamoli,29.943427,79.328566,Rock cum debris,Slide,2012,2012.0,1
UK/PAU/53O01/2017/45,Uttarakhand,Pauri Garhwal,29.944569,79.078828,Rock,Slide,2012,2012.0,1
UK/CHA/53O05/2017/64,Uttarakhand,Chamoli,29.945739,79.314079,Rock cum debris,Slide,2014,2014.0,1
UK/PAU/53O01/2017/46,Uttarakhand,Pauri Garhwal,29.945901,79.079346,Rock,Slide,2012,2012.0,1
UK/ALM/53O05/2017/71,Uttarakhand,Almora,29.946596,79.422115,Rock cum debris,Slide,2014,2014.0,1
UK/PIT/62C09/2020/3,Uttarakhand,Pithoragarh,29.95,80.59,Rock,Slide,2014,2014.0,1
UK/ALM/53O05/2017/18,Uttarakhand,Almora,29.950629,79.195611,Rock,Slide,2016,2016.0,1
UK/ALM/53O05/2017/32,Uttarakhand,Almora,29.950771,79.144473,Debris,Slide,2011,2011.0,1
UK/BAG/53O09/2018/39,Uttarakhand,Bageshwar,29.950811,79.586865,Soil,Slide,2018,2018.0,1
UK/ALM/53O05/2017/19,Uttarakhand,Almora,29.951374,79.195501,Rock,Slide,2016,2016.0,1
UK/ALM/53O05/2017/20,Uttarakhand,Almora,29.952047,79.19577,Debris,Slide,2016,2016.0,1
UK/PAU/53O01/2017/69,Uttarakhand,Pauri Garhwal,29.952097,79.02299,Debris,Slide,2012,2012.0,1
UK/PITH/62C09/2013/0044,Uttarakhand,Pithoragarh,29.955224,80.589653,Rock cum Debris,Fall and Flow,16th-17th June 2013,2013.0,1
UK/ALM/53O05/2017/37,Uttarakhand,Almora,29.952301,79.371902,Rock,Slide,2014,2014.0,1
UK/BAG/53O09/2018/30,Uttarakhand,Bageshwar,29.953361,79.699139,Rock,Slide,2015,2015.0,1
UK/CHA/53O05/2017/76,Uttarakhand,Chamoli,29.953439,79.29897,Rock cum debris,Slide,2017,2017.0,1
UK/CHA/53O05/2017/70,Uttarakhand,Chamoli,29.95352,79.258681,Rock cum debris,Slide,2011,2011.0,1
UK/ALM/53O05/2017/41,Uttarakhand,Almora,29.956183,79.342251,Debris,Slide,2015,2015.0,1
UK/ALM/53O05/2017/21,Uttarakhand,Almora,29.956264,79.195922,Debris,Slide,2009,2009.0,1
UK/ALM/53O05/2017/42,Uttarakhand,Almora,29.958029,79.339867,Debris,Flow,2015,2015.0,1
UK/BAG/53O13/2013/0018,Uttarakhand,Bageshwar,29.958222,79.992417,Earth,Slump,16th-17th June 2013,2013.0,1
UK/PITH/62C05/2013/0032,Uttarakhand,Pithoragarh,29.95833,80.30472,Rock cum Debris,Fall,16th-17th June 2013,2013.0,1
UK/ALM/53O05/2017/82,Uttarakhand,Almora,29.959381,79.074699,Rock,Slide,2012,2012.0,1
UK/ALM/53O05/2017/24,Uttarakhand,Almora,29.959707,79.184362,Debris,Slide,2012,2012.0,1
UK/BAG/53O09/2018/31,Uttarakhand,Bageshwar,29.959768,79.678717,Rock cum debris,Slide,2018,2018.0,1
UK/BAG/53O09/2018/34,Uttarakhand,Bageshwar,29.959889,79.629417,Debris,Slide,2018,2018.0,1
UK/ALM/53O05/2017/25,Uttarakhand,Almora,29.959909,79.183652,Rock,Slide,2012,2012.0,1
UK/PIT/62C09/2020/17,Uttarakhand,Pithoragarh,29.96,80.61,Rock,Slide,2004,2004.0,1
UK/PIT/62C09/2020/23,Uttarakhand,Pithoragarh,29.96,80.6,Debris,Slide,2014,2014.0,1
UK/BAG/53O09/2018/42,Uttarakhand,Bageshwar,29.960444,79.551,Rock,Topple,2016,2016.0,1
UK/PAU/53O01/2017/79,Uttarakhand,Pauri Garhwal,29.960518,79.18622,Rock,Slide,2012,2012.0,1
UK/BAG/53O09/2018/27,Uttarakhand,Bageshwar,29.960722,79.710583,Debris,Slide,2018,2018.0,1
UK/BAG/53O13/2013/0017,Uttarakhand,Bageshwar,29.961111,79.975611,Rock,Topple,16th-17th June 2013,2013.0,1
UK/BAG/53O09/2018/33,Uttarakhand,Bageshwar,29.961947,79.668388,Rock,Slide,2014,2014.0,1
UK/ALM/53O05/2017/23,Uttarakhand,Almora,29.962236,79.194619,Rock,Slide,2005,2005.0,1
UK/BAG/53O13/2015/300,Uttarakhand,Bageshwar,29.962639,79.981333,Rock,Slide,2011,2011.0,1
UK/BAG/53O09/2018/28,Uttarakhand,Bageshwar,29.962776,79.707891,Debris,Slide,2018,2018.0,1
UK/BAG/53O09/2018/32,Uttarakhand,Bageshwar,29.963028,79.672056,Rock,Slide,2018,2018.0,1
UK/BAG/53O13/2015/299,Uttarakhand,Bageshwar,29.963064,79.937787,Rock cum Debris,Slide,2012,2012.0,1
UK/BAG/53O13/2013/0019,Uttarakhand,Bageshwar,29.964083,80.007167,Debris,Slide,16th-17th June 2013,2013.0,1
UK/PITH/62C05/2013/0030,Uttarakhand,Pithoragarh,29.965,80.31389,Rock cum Debris,Fall and Flow,16th-17th June 2013,2013.0,1
UK/BAG/53O13/2013/0016,Uttarakhand,Bageshwar,29.965389,79.959111,Rock cum Debris,Slide,16th-17th June 2013,2013.0,1
UK/ALM/53O05/2017/40,Uttarakhand,Almora,29.965785,79.33716,Rock,Slide,2012,2012.0,1
UK/ALM/53O05/2017/26,Uttarakhand,Almora,29.967675,79.173695,Rock,Slide,2012,2012.0,1
UK/CHA/53O01/2017/129,Uttarakhand,Chamoli,29.968277,79.248718,Rock,Slide,2014,2014.0,1
UK/PAU/53O01/2017/54,Uttarakhand,Pauri Garhwal,29.968646,79.064118,Rock,Slide,2011,2011.0,1
UK/PAU/53O01/2017/55,Uttarakhand,Pauri Garhwal,29.968868,79.06464,Rock,Flow,2011,2011.0,1
UK/CHA/53O01/2017/134,Uttarakhand,Chamoli,29.968913,79.227986,Debris,Flow,2016,2016.0,1
UK/ALM/53O05/2017/27,Uttarakhand,Almora,29.969243,79.173881,Rock,Slide,2012,2012.0,1
UK/ALM/53O05/2017/22,Uttarakhand,Almora,29.969425,79.200408,Debris,Slide,2005,2005.0,1
UK/CHA/53O01/2017/130,Uttarakhand,Chamoli,29.969474,79.235886,Debris,Slide,2016,2016.0,1
UK/PAU/53O01/2017/56,Uttarakhand,Pauri Garhwal,29.969721,79.066434,Rock,Slide,2011,2011.0,1
UK/BAG/53O09/2018/29,Uttarakhand,Bageshwar,29.969936,79.703896,Rock cum debris,Slide,2018,2018.0,1
UK/PIT/62C09/2020/4,Uttarakhand,Pithoragarh,29.97,80.6,Debris,Slide,2018,2018.0,1
UK/PIT/62C09/2020/16,Uttarakhand,Pithoragarh,29.97,80.6,Debris,Slide,2014,2014.0,1
UK/PIT/62C09/2020/18,Uttarakhand,Pithoragarh,29.97,80.68,Rock,Slide,2018,2018.0,1
UK/PIT/62C09/2020/22,Uttarakhand,Pithoragarh,29.97,80.6,Debris,Slide,2014,2014.0,1
UK/PIT/62C09/2020/24,Uttarakhand,Pithoragarh,29.97,80.6,Debris,Slide,2014,2014.0,1
UK/CHA/53O01/2017/131,Uttarakhand,Chamoli,29.970201,79.232356,Debris,Slide,2016,2016.0,1
UK/CHA/53O01/2017/133,Uttarakhand,Chamoli,29.970268,79.23115,Rock,Slide,2016,2016.0,1
UK/CHA/53O01/2017/132,Uttarakhand,Chamoli,29.970355,79.232044,Debris,Flow,2016,2016.0,1
UK/ALM/53O05/2017/39,Uttarakhand,Almora,29.970365,79.333957,Rock cum debris,Slide,2014,2014.0,1
UK/PAU/53O01/2017/52,Uttarakhand,Pauri Garhwal,29.97143,79.068181,Rock,Slide,2012,2012.0,1
UK/PAU/53O01/2017/53,Uttarakhand,Pauri Garhwal,29.97242,79.06727,Rock,Slide,2011,2011.0,1
UK/PAU/53O01/2017/57,Uttarakhand,Pauri Garhwal,29.97273,79.053429,Rock,Slide,2013,2013.0,1
UK/PAU/53O01/2017/58,Uttarakhand,Pauri Garhwal,29.975953,79.048776,Debris,Slide,2011,2011.0,1
UK/CHA/53O05/2017/68,Uttarakhand,Chamoli,29.977037,79.412888,Rock cum debris,Slide,2012,2012.0,1
UK/CHA/53O05/2017/17,Uttarakhand,Chamoli,29.977449,79.265359,Rock,Slide,2014,2014.0,1
UK/BAG/53O09/2018/35,Uttarakhand,Bageshwar,29.977511,79.601111,Debris,Slide,2016,2016.0,1
UK/PITH/62C05/2013/0028,Uttarakhand,Pithoragarh,29.97778,80.315,Rock cum Debris,Fall and Flow,16th-17th June 2013,2013.0,1
UK/PAU/53O01/2017/68,Uttarakhand,Pauri Garhwal,29.977862,79.019504,Rock,Slide,2011,2011.0,1
UK/PAU/53O01/2017/67,Uttarakhand,Pauri Garhwal,29.978565,79.02029,Rock,Slide,2011,2011.0,1
UK/BAG/53O13/2013/0041,Uttarakhand,Bageshwar,29.979056,79.914222,Debris,Flow,16th-17th June 2013,2013.0,1
UK/PIT/62C09/2020/7,Uttarakhand,Pithoragarh,29.98,80.69,Rock,Slide,2014,2014.0,1
UK/PIT/62C09/2020/11,Uttarakhand,Pithoragarh,29.98,80.63,Rock,Slide,2019,2019.0,1
UK/PIT/62C09/2020/12,Uttarakhand,Pithoragarh,29.98,80.58,Debris,Slide,2014,2014.0,1
UK/PIT/62C09/2020/14,Uttarakhand,Pithoragarh,29.98,80.61,Rock,Slide,2019,2019.0,1
UK/PIT/62C09/2020/15,Uttarakhand,Pithoragarh,29.98,80.65,Rock,Slide,2018,2018.0,1
UK/PIT/62C09/2020/19,Uttarakhand,Pithoragarh,29.98,80.58,Rock,Slide,2019,2019.0,1
UK/PIT/62C09/2020/20,Uttarakhand,Pithoragarh,29.98,80.58,Debris,Slide,2014,2014.0,1
UK/PIT/62C09/2020/21,Uttarakhand,Pithoragarh,29.98,80.58,Debris,Slide,2014,2014.0,1
UK/PIT/62C09/2020/25,Uttarakhand,Pithoragarh,29.98,80.58,Debris,Slide,2014,2014.0,1
UK/PAU/53O01/2017/61,Uttarakhand,Pauri Garhwal,29.980037,79.046357,Rock,Slide,2011,2011.0,1
UK/ALM/53O05/2017/38,Uttarakhand,Almora,29.980294,79.347242,Rock cum debris,Fall,2014,2014.0,1
UK/CHA/53O05/2017/10,Uttarakhand,Chamoli,29.982199,79.445041,Debris,Slide,2006,2006.0,1
UK/BAG/53O13/2013/0080,Uttarakhand,Bageshwar,29.982528,79.966222,Debris,Slide,16th-17th June 2013,2013.0,1
UK/BAG/53O13/2013/0081,Uttarakhand,Bageshwar,29.982528,79.963028,Rock cum Debris,Flow,16th-17th June 2013,2013.0,1
UK/BAG/53O13/2013/0079,Uttarakhand,Bageshwar,29.982861,79.97175,Rock cum Debris,Slide,16th-17th June 2013,2013.0,1
UK/BAG/53O13/2015/311,Uttarakhand,Bageshwar,29.983058,79.970417,Rock,Slide,2013,2013.0,1
UK/BAG/53O13/2015/313,Uttarakhand,Bageshwar,29.983339,79.999775,Rock,Slide,2012,2012.0,1
UK/BAG/53O13/2015/312,Uttarakhand,Bageshwar,29.984682,79.982738,Rock,Slide,2012,2012.0,1
UK/BAG/53O09/2018/36,Uttarakhand,Bageshwar,29.984972,79.58875,Debris,Slide,2018,2018.0,1
UK/PITH/62C05/2013/0027,Uttarakhand,Pithoragarh,29.98556,80.31833,Debris,Fall and Flow,16th-17th June 2013,2013.0,1
UK/CHA/53O05/2017/72,Uttarakhand,Chamoli,29.986058,79.405289,Rock,Slide,2012,2012.0,1
UK/ALM/53O05/2017/75,Uttarakhand,Almora,29.986805,79.086793,Rock,Slide,2012,2012.0,1
UK/ALM/53O05/2017/73,Uttarakhand,Almora,29.987046,79.094332,Rock,Slide,2012,2012.0,1
UK/BAG/53O09/2018/37,Uttarakhand,Bageshwar,29.98764,79.584358,Rock,Slide,2015,2015.0,1
UK/BAG/53O13/2015/310,Uttarakhand,Bageshwar,29.987778,79.953889,Rock,Slide,2013,2013.0,1
UK/BAG/53O13/2015/309,Uttarakhand,Bageshwar,29.988029,79.944172,Rock,Slide,2013,2013.0,1
UK/BAG/53O13/2013/0077,Uttarakhand,Bageshwar,29.988611,79.942278,Rock cum Debris,Slide,16th-17th June 2013,2013.0,1
UK/BAG/53O13/2013/0076,Uttarakhand,Bageshwar,29.988639,79.939111,Rock,Fall,16th-17th June 2013,2013.0,1
UK/BAG/53O13/2013/0075,Uttarakhand,Bageshwar,29.989361,79.933222,Rock cum Debris,Fall,16th-17th June 2013,2013.0,1
UK/BAG/53O13/2013/0046,Uttarakhand,Bageshwar,29.989806,79.922194,Rock cum Debris,Slide,16th-17th June 2013,2013.0,1
UK/BAG/53O13/2013/0044,Uttarakhand,Bageshwar,29.99,79.919667,Rock cum Debris,Slide,16th-17th June 2013,2013.0,1
UK/BAG/53O13/2013/0045,Uttarakhand,Bageshwar,29.99,79.919667,Rock,Topple,16th-17th June 2013,2013.0,1
UK/PIT/62C09/2020/8,Uttarakhand,Pithoragarh,29.99,80.71,Rock,Slide,2014,2014.0,1
UK/BAG/53O13/2015/306,Uttarakhand,Bageshwar,29.990039,79.941115,Rock,Slide,2012,2012.0,1
UK/PAU/53O01/2017/63,Uttarakhand,Pauri Garhwal,29.990814,79.042456,Rock,Slide,2016,2016.0,1
UK/BAG/53O13/2013/0050,Uttarakhand,Bageshwar,29.990944,79.924278,Debris,Slide,16th-17th June 2013,2013.0,1
UK/BAG/53O13/2015/315,Uttarakhand,Bageshwar,29.991667,79.906111,Rock,Slide,2012,2012.0,1
UK/BAG/53O13/2015/308,Uttarakhand,Bageshwar,29.991667,79.944444,Rock,Slide,2012,2012.0,1
UK/BAG/53O13/2013/0007,Uttarakhand,Bageshwar,29.992306,79.912472,Debris,Flow,16th-17th June 2013,2013.0,1
UK/ALM/53O05/2017/74,Uttarakhand,Almora,29.992779,79.087287,Rock,Slide,2011,2011.0,1
UK/PAU/53O01/2017/64,Uttarakhand,Pauri Garhwal,29.993086,79.046379,Rock,Slide,2012,2012.0,1
UK/BAG/53O09/2018/48,Uttarakhand,Bageshwar,29.993278,79.566667,Rock,Slide,2018,2018.0,1
UK/BAG/53O13/2015/307,Uttarakhand,Bageshwar,29.993333,79.943889,Rock,Slide,2013,2013.0,1
UK/ALM/53O05/2017/67,Uttarakhand,Almora,29.993423,79.075287,Rock cum debris,Slide,2012,2012.0,1
UK/BAG/53O13/2015/317,Uttarakhand,Bageshwar,29.9935,79.9067,Rock,Fall,2012,2012.0,1
UK/BAG/53O13/2015/301,Uttarakhand,Bageshwar,29.993556,79.919056,Rock cum Debris,Slide,2012,2012.0,1
UK/ALM/53O05/2017/66,Uttarakhand,Almora,29.993833,79.075591,Rock cum debris,Slide,2012,2012.0,1
UK/BAG/53O13/2015/302,Uttarakhand,Bageshwar,29.994444,79.920833,Rock,Fall,2012,2012.0,1
UK/CHA/53O05/2017/11,Uttarakhand,Chamoli,29.994459,79.461084,Rock,Slide,2014,2014.0,1
UK/BAG/53O13/2015/314,Uttarakhand,Bageshwar,29.994969,79.909515,Rock,Slide,2012,2012.0,1
UK/BAG/53O09/2018/47,Uttarakhand,Bageshwar,29.995494,79.565371,Rock,Slide,2015,2015.0,1
UK/CHA/53O05/2017/12,Uttarakhand,Chamoli,29.9961,79.453562,Debris,Slide,2014,2014.0,1
UK/BAG/53O09/2018/46,Uttarakhand,Bageshwar,29.996708,79.565403,Rock,Slide,2018,2018.0,1
UK/BAG/53O13/2013/0008,Uttarakhand,Bageshwar,29.996861,79.915389,Rock cum Debris,Slide,16th-17th June 2013,2013.0,1
UK/BAG/53O13/2015/316,Uttarakhand,Bageshwar,29.997256,79.915396,Rock,Slide,2012,2012.0,1
UK/PAU/53O01/2017/66,Uttarakhand,Pauri Garhwal,29.997274,79.03447,Rock,Slide,2011,2011.0,1
UK/BAG/53O09/2018/45,Uttarakhand,Bageshwar,29.997805,79.564873,Rock,Slide,2018,2018.0,1
UK/PAU/53O01/2017/65,Uttarakhand,Pauri Garhwal,29.99781,79.038722,Rock,Slide,2013,2013.0,1
UK/BAG/53O09/2018/38,Uttarakhand,Bageshwar,29.998599,79.571332,Rock,Slide,2013,2013.0,1
UK/BAG/53O09/2018/44,Uttarakhand,Bageshwar,29.998605,79.564829,Rock,Slide,2018,2018.0,1
UK/BAG/53O09/2018/43,Uttarakhand,Bageshwar,29.999339,79.564301,Rock,Slide,2014,2014.0,1
UK/GAR/53J16/2015/1205,Uttarakhand,Garhwal,30.0,79.0,Debris,Slide,2013,2013.0,1
UK/GAR/53J16/2015/1206,Uttarakhand,Garhwal,30.0,79.0,Debris,Slide,2013,2013.0,1
UK/PIT/62B12/2020/1,Uttarakhand,Pithoragarh,30.0016,80.728633,Debris,Slide,2014,2014.0,1
UK/PIT/62B12/2020/2,Uttarakhand,Pithoragarh,30.0,80.72,Rock,Slide,2014,2014.0,1
UK/PIT/62B12/2020/3,Uttarakhand,Pithoragarh,30.0,80.57,Debris,Slide,2004,2004.0,1
UK/PIT/62B12/2020/4,Uttarakhand,Pithoragarh,30.0,80.56,Debris,Slide,2014,2014.0,1
UK/PIT/62B12/2020/8,Uttarakhand,Pithoragarh,30.0012,80.718589,Debris,Slide,2014,2014.0,1
UK/PIT/62B12/2020/9,Uttarakhand,Pithoragarh,30.001448,80.73041,Debris,Slide,2014,2014.0,1
UK/PIT/62C09/2020/13,Uttarakhand,Pithoragarh,30.0,80.57,Debris,Slide,2004,2004.0,1
UK/BAG/53N12/2018/191,Uttarakhand,Bageshwar,30.000098,79.567559,Debris,Slide,2018,2018.0,1
UK/PIT/62B04/2018/31,Uttarakhand,Pithoragarh,30.000678,80.140338,Rock cum debris,Slide,2013,2013.0,1
UK/BAG/53N12/2018/190,Uttarakhand,Bageshwar,30.000972,79.568,Debris,Slide,2018,2018.0,1
UK/PAU/53N04/2018/5,Uttarakhand,Pauri Garhwal,30.001844,79.099003,Debris,Slide,2018,2018.0,1
UK/PIT/62B04/2018/40,Uttarakhand,Pithoragarh,30.001999,80.147691,Rock cum debris,Slide,2014,2014.0,1
UK/PIT/62B04/2018/32,Uttarakhand,Pithoragarh,30.002475,80.143394,Rock,Slide,2013,2013.0,1
UK/BAG/53N16/2018/7,Uttarakhand,Bageshwar,30.00309,79.885146,Rock,Slide,2013,2013.0,1
UK/BAG/53N16/2018/6,Uttarakhand,Bageshwar,30.003122,79.887382,Rock,Slide,2013,2013.0,1
UK/PIT/62B04/2018/33,Uttarakhand,Pithoragarh,30.003242,80.145747,Debris,Slide,2012,2012.0,1
